ID,slng,slat,elng,elat,duration,distance,elevation_difference,temperature,windSpeed,day_week,hour_day,restaurant,public facility,medical,accommodation,tourist attraction,transportation,education,TripType
255,8.510788,47.362209,8.536068,47.377502,1364,2553,24,12,7,0,17,1,8,0,0,0,0,0,1
256,8.547901,47.375556,8.541541,47.413733,1489,4272,18,4,9,0,19,1,4,0,1,0,1,0,1
257,8.528049,47.347701,8.525782,47.365194,676,1953,12,11,6,0,9,0,1,0,0,0,2,0,1
258,8.51817,47.391784,8.49038,47.381591,2394,2379,-3,10,24,0,20,1,0,0,0,0,0,0,1
259,8.523548,47.371666,8.534227,47.360004,552,1526,3,2,11,0,5,2,1,0,0,0,1,0,1
260,8.52714,47.372329,8.528647,47.382083,310,1090,4,10,20,0,7,1,2,0,0,0,1,0,1
261,8.536068,47.377502,8.531334,47.371359,494,771,-5,1,4,1,7,0,2,0,0,0,2,0,1
262,8.533736,47.366904,8.523306,47.368939,407,817,2,5,22,0,17,0,1,0,0,0,0,0,1
263,8.596202,47.397885,8.604951,47.404646,866,999,5,12,32,0,13,0,0,0,0,0,1,0,1
264,8.537729,47.379719,8.514605,47.389862,757,2074,8,13,28,0,5,0,2,0,0,0,1,0,1
265,8.53545,47.382798,8.52689,47.3767,1217,936,-2,12,20,0,13,7,4,0,1,0,2,0,1
266,8.533314,47.37311,8.531334,47.371359,270,245,0,10,9,0,14,0,2,0,0,0,2,0,1
267,8.510418,47.381356,8.535401,47.375864,1053,1978,-4,9,6,0,16,1,1,0,0,0,1,0,1
268,8.536101,47.371083,8.531935,47.384918,1669,1570,-5,2,7,1,12,0,5,0,0,0,4,0,1
269,8.536068,47.377502,8.525782,47.365194,739,1573,-12,3,22,0,12,0,1,0,0,0,2,0,1
270,8.54203,47.366923,8.545505,47.373675,827,795,-13,4,6,0,10,3,2,0,0,0,0,0,1
271,8.525602,47.374241,8.536068,47.377502,430,868,4,5,4,0,8,1,8,0,0,0,0,0,1
272,8.525782,47.365194,8.526158,47.356387,1544,980,-12,9,11,0,14,0,2,0,0,0,0,0,1
273,8.577704,47.408009,8.546464,47.403822,977,2397,-43,-3,7,1,7,0,1,0,0,0,0,0,1
274,8.536068,47.377502,8.52714,47.372329,234,885,-4,3,9,1,6,2,0,0,0,0,0,0,1
275,8.547195,47.382089,8.528647,47.382083,641,1397,66,6,11,1,20,1,2,0,0,0,1,0,1
276,8.537729,47.379719,8.547781,47.361335,1623,2180,6,9,11,0,12,2,4,0,1,0,0,0,1
277,8.515558,47.371868,8.533314,47.37311,531,1344,7,13,11,0,16,1,1,0,0,0,2,0,1
278,8.534227,47.360004,8.52306,47.359872,507,841,-12,4,4,0,16,0,0,0,0,0,2,0,1
279,8.542036,47.394007,8.545296,47.409962,915,1791,36,4,4,0,10,4,1,0,0,0,2,0,1
280,8.596202,47.397885,8.604951,47.404646,156,999,5,13,30,0,22,1,0,0,0,0,0,0,1
281,8.547901,47.375556,8.536068,47.377502,509,917,49,9,7,1,14,1,8,0,0,0,0,0,1
282,8.525782,47.365194,8.528796,47.383858,186,2088,10,10,52,0,22,6,0,0,0,0,1,0,1
283,8.530615,47.36479,8.520371,47.358664,439,1029,-9,4,19,0,8,0,1,0,0,0,0,0,1
284,8.523548,47.371666,8.523818,47.377148,338,610,-1,11,6,0,16,2,2,0,0,0,0,0,1
285,8.528647,47.382083,8.514138,47.374206,420,1400,-13,6,9,0,18,3,0,1,0,0,2,0,1
286,8.518982,47.386741,8.537729,47.379719,551,1613,-4,2,4,1,11,0,0,0,0,0,1,0,1
287,8.52689,47.3767,8.523548,47.371666,1148,614,0,4,7,0,9,4,3,0,0,0,5,0,1
288,8.491061,47.392336,8.510405,47.389934,431,1480,-8,10,7,0,7,0,0,0,0,0,1,0,1
289,8.533736,47.366904,8.488108,47.391366,1113,4382,20,3,13,1,9,1,1,0,0,0,3,0,1
290,8.562033,47.430911,8.494127,47.383639,2158,7331,20,4,15,0,6,0,4,0,0,0,2,0,1
291,8.531334,47.371359,8.535718,47.359675,559,1341,6,3,4,1,7,0,1,0,0,0,0,0,1
292,8.501312,47.379686,8.533736,47.366904,883,2825,-5,5,19,1,7,1,3,0,0,0,2,0,1
293,8.541251,47.378982,8.559534,47.370839,4022,1648,-46,4,19,0,13,0,1,0,0,0,0,0,1
294,8.510418,47.381356,8.531935,47.384918,835,1668,-3,12,48,0,17,0,5,0,0,0,4,0,1
295,8.544935,47.366752,8.542726,47.379952,563,1477,-7,5,22,0,17,1,1,0,0,0,3,0,1
296,8.51817,47.391784,8.547781,47.361335,2749,4054,1,8,13,0,11,2,4,0,1,0,0,0,1
297,8.510405,47.389934,8.520449,47.388151,273,782,-1,10,13,0,23,3,3,0,0,0,0,0,1
298,8.530615,47.36479,8.535119,47.355189,832,1120,10,5,4,1,17,0,1,0,0,0,0,0,1
299,8.604951,47.404646,8.548519,47.376756,3973,5260,-24,0,4,0,9,1,2,0,0,0,3,1,1
300,8.515633,47.379584,8.516676,47.375819,1888,426,2,6,2,1,18,6,3,1,0,0,1,0,1
301,8.523722,47.3899,8.527138,47.387531,209,368,-1,6,17,0,17,0,1,0,0,0,0,0,1
302,8.523549,47.392347,8.512381,47.393409,629,849,4,3,11,1,8,1,0,0,0,0,1,0,1
303,8.530437,47.37271,8.531836,47.378548,345,658,9,3,6,0,8,0,0,0,0,0,1,1,1
304,8.516676,47.375819,8.515633,47.379584,1074,426,-2,11,30,0,18,0,3,1,0,0,0,0,1
305,8.520449,47.388151,8.536068,47.377502,525,1669,-4,8,6,1,15,1,8,0,0,0,0,0,1
306,8.554114,47.365119,8.548519,47.376756,663,1361,-28,4,22,0,6,1,2,0,0,0,3,1,1
307,8.544935,47.366752,8.560922,47.361907,2708,1319,-34,7,30,0,14,2,1,0,0,0,2,0,1
308,8.541251,47.378982,8.531836,47.378548,407,711,5,7,13,0,10,0,0,0,0,0,1,1,1
309,8.536068,47.377502,8.527298,47.370141,455,1052,-8,5,30,0,5,0,1,0,0,0,0,0,1
310,8.491061,47.392336,8.486284,47.387685,281,630,-9,2,6,1,18,0,2,0,1,0,1,0,1
311,8.514605,47.389862,8.505698,47.391796,2110,704,4,11,11,1,16,0,0,0,0,0,1,0,1
312,8.536068,47.377502,8.53001,47.372475,441,721,-5,2,6,0,7,3,1,1,0,0,0,0,1
313,8.542726,47.379952,8.536433,47.388689,688,1081,-19,6,11,1,20,0,1,0,0,0,5,0,1
314,8.525782,47.365194,8.532432,47.381174,2358,1846,14,6,4,1,11,0,0,0,0,0,2,0,1
315,8.531836,47.378548,8.496727,47.378521,1091,2644,-5,2,19,0,7,0,0,0,0,0,1,0,1
316,8.536068,47.377502,8.516676,47.375819,584,1472,-4,13,20,0,21,6,3,1,0,0,1,0,1
317,8.518143,47.363148,8.528049,47.347701,684,1873,-9,10,13,0,23,0,1,0,1,0,0,0,1
318,8.535082,47.345248,8.560922,47.361907,1392,2687,-37,6,2,1,18,2,1,0,0,0,2,0,1
319,8.556346,47.409547,8.546464,47.403822,1573,979,-42,3,13,0,9,0,1,0,0,0,0,0,1
320,8.538633,47.373935,8.520449,47.388151,218,2091,12,10,6,0,21,3,3,0,0,0,0,0,1
321,8.523548,47.371666,8.531836,47.378548,1531,987,9,4,9,0,21,0,0,0,0,0,1,1,1
322,8.523549,47.392347,8.52714,47.372329,367,2242,-6,4,19,0,13,2,0,0,0,0,0,0,1
323,8.537729,47.379719,8.528647,47.382083,335,733,3,5,13,0,5,1,2,0,0,0,1,0,1
324,8.533314,47.37311,8.527138,47.387531,714,1670,4,13,35,0,17,0,1,0,0,0,0,0,1
325,8.536068,47.377502,8.52174,47.365272,209,1736,-8,11,4,0,14,0,1,0,0,0,0,0,1
326,8.515558,47.371868,8.544935,47.366752,766,2284,11,2,6,0,7,5,1,2,0,0,5,0,1
327,8.561746,47.418472,8.543768,47.411057,718,1584,-23,4,4,1,10,1,2,0,1,0,4,0,1
328,8.544935,47.366752,8.514605,47.389862,5745,3438,6,6,2,1,18,0,2,0,0,0,1,0,1
329,8.527298,47.370141,8.536068,47.377502,500,1052,8,4,4,0,17,1,8,0,0,0,0,0,1
330,8.528647,47.382083,8.523548,47.371666,1030,1220,-5,8,22,0,13,4,3,0,0,0,5,0,1
331,8.523818,47.377148,8.518143,47.363148,895,1614,-9,2,13,0,18,1,5,0,0,0,3,0,1
332,8.510788,47.362209,8.518143,47.363148,454,564,9,8,9,1,16,1,5,0,0,0,3,0,1
333,8.547781,47.361335,8.560476,47.368199,1388,1223,-46,11,6,0,9,1,1,0,0,0,3,0,1
334,8.545505,47.373675,8.537971,47.364871,613,1131,7,4,2,1,20,4,2,0,0,1,0,0,1
335,8.525782,47.365194,8.544935,47.366752,551,1453,11,2,7,0,18,5,1,2,0,0,5,0,1
336,8.515558,47.371868,8.514138,47.374206,221,281,-1,3,19,0,19,3,0,1,0,0,2,0,1
337,8.522117,47.394554,8.537729,47.379719,685,2025,11,5,11,1,5,0,0,0,0,0,1,0,1
338,8.545505,47.373675,8.535119,47.355189,883,2199,14,3,9,0,22,0,1,0,0,0,0,0,1
339,8.531836,47.378548,8.536068,47.377502,606,339,-4,0,0,0,8,1,8,0,0,0,0,0,1
340,8.52306,47.359872,8.520168,47.378556,647,2089,13,13,35,0,17,0,1,0,1,0,0,0,1
341,8.523549,47.392347,8.510418,47.381356,2097,1572,-4,11,19,0,12,0,3,0,0,0,0,0,1
342,8.528647,47.382083,8.523549,47.392347,485,1204,2,5,22,0,17,0,2,0,0,0,1,0,1
343,8.535401,47.375864,8.518982,47.386741,933,1729,7,11,19,0,12,2,1,0,0,0,3,0,1
344,8.531334,47.371359,8.541251,47.378982,1064,1130,4,4,6,1,13,0,3,0,0,0,2,0,1
345,8.527298,47.370141,8.520482,47.37209,352,557,0,6,13,1,16,0,2,0,0,0,0,0,1
346,8.543768,47.411057,8.55845,47.43117,1133,2494,14,9,7,1,13,0,0,0,0,0,2,0,1
347,8.543768,47.411057,8.552818,47.414558,325,784,14,10,11,1,17,0,0,0,0,0,2,0,1
348,8.530615,47.36479,8.525782,47.365194,429,367,-5,11,6,0,9,0,1,0,0,0,2,0,1
349,8.523306,47.368939,8.531836,47.378548,572,1247,12,0,2,1,8,0,0,0,0,0,1,1,1
350,8.545296,47.409962,8.545602,47.417701,4072,861,10,3,7,0,23,0,0,0,0,0,1,0,1
351,8.497982,47.381447,8.515558,47.371868,796,1699,-10,2,6,0,7,1,1,0,0,0,2,0,1
352,8.518982,47.386741,8.510405,47.389934,854,737,4,4,15,0,7,0,0,0,0,0,1,0,1
353,8.544935,47.366752,8.534843,47.362594,381,890,-4,4,9,1,6,0,4,0,0,1,0,0,1
354,8.523818,47.377148,8.518982,47.386741,1378,1127,7,4,6,1,13,2,1,0,0,0,3,0,1
355,8.520482,47.37209,8.527298,47.370141,215,557,0,5,15,1,18,0,1,0,0,0,0,0,1
356,8.516692,47.389777,8.537729,47.379719,916,1939,-7,5,22,0,18,0,0,0,0,0,1,0,1
357,8.523818,47.377148,8.533314,47.37311,618,844,1,2,4,0,9,1,1,0,0,0,2,0,1
358,8.534227,47.360004,8.525782,47.365194,499,859,-10,1,0,0,6,0,1,0,0,0,2,0,1
359,8.541239,47.375991,8.514605,47.389862,782,2530,13,7,13,0,12,0,2,0,0,0,1,0,1
360,8.527138,47.387531,8.524762,47.385718,127,270,1,3,13,0,18,0,0,0,0,0,0,1,1
361,8.528553,47.37423,8.519782,47.37497,352,666,3,8,19,1,21,1,2,0,0,0,0,0,1
362,8.528049,47.347701,8.52174,47.365272,857,2011,16,2,6,0,9,0,1,0,0,0,0,0,1
363,8.520449,47.388151,8.510488,47.377153,1034,1435,-8,4,7,1,11,1,2,0,0,0,0,0,1
364,8.501312,47.379686,8.520482,47.37209,1116,1672,-3,4,6,0,3,0,2,0,0,0,0,0,1
365,8.520449,47.388151,8.560922,47.361907,1872,4219,-39,10,13,0,23,2,1,0,0,0,2,0,1
366,8.545505,47.373675,8.547904,47.384902,255,1261,-64,3,7,0,23,1,4,0,1,0,0,0,1
367,8.528074,47.393309,8.514605,47.389862,121,1084,28,4,30,0,7,0,2,0,0,0,1,0,1
368,8.536068,47.377502,8.516676,47.375819,619,1472,-4,4,30,0,7,6,3,1,0,0,1,0,1
369,8.53001,47.372475,8.536068,47.377502,327,721,5,10,30,0,16,1,8,0,0,0,0,0,1
370,8.548562,47.36691,8.535718,47.359675,461,1258,7,10,7,0,7,0,1,0,0,0,0,0,1
371,8.493822,47.398555,8.505698,47.391796,702,1168,1,4,26,0,12,1,0,0,0,0,0,0,1
372,8.498196,47.385919,8.510405,47.389934,554,1022,3,12,7,0,17,0,1,0,0,0,0,0,1
373,8.527138,47.387531,8.546464,47.403822,2038,2323,-59,4,4,0,12,0,1,0,0,0,0,0,1
374,8.526158,47.356387,8.510788,47.362209,829,1326,0,0,4,1,6,0,0,0,0,0,1,0,1
375,8.51817,47.391784,8.537729,47.379719,683,1992,-5,8,9,1,16,0,0,0,0,0,1,0,1
376,8.520449,47.388151,8.536068,47.377502,475,1669,-4,12,30,0,16,1,8,0,0,0,0,0,1
377,8.52174,47.365272,8.523818,47.377148,465,1330,2,2,6,0,7,2,2,0,0,0,0,0,1
378,8.527138,47.387531,8.523818,47.377148,218,1181,-5,10,11,1,17,2,2,0,0,0,0,0,1
379,8.526158,47.356387,8.510488,47.377153,993,2593,20,6,4,1,14,1,2,0,0,0,0,0,1
380,8.515633,47.379584,8.536068,47.377502,690,1556,6,3,13,0,18,1,8,0,0,0,0,0,1
381,8.534227,47.360004,8.523306,47.368939,518,1290,-6,5,11,1,16,0,1,0,0,0,0,0,1
382,8.54203,47.366923,8.538633,47.373935,1767,821,-10,13,11,0,15,5,0,0,0,0,1,0,1
383,8.488108,47.391366,8.533314,47.37311,1180,3963,-15,6,17,0,16,1,1,0,0,0,2,0,1
384,8.527138,47.387531,8.541239,47.375991,1005,1665,-7,12,7,0,17,6,2,0,0,0,0,0,1
385,8.52174,47.365272,8.510788,47.362209,586,892,-16,6,4,0,6,0,0,0,0,0,1,0,1
386,8.52174,47.365272,8.536068,47.377502,3349,1736,8,4,4,0,12,1,8,0,0,0,0,0,1
387,8.52689,47.3767,8.536068,47.377502,212,697,5,3,6,0,10,1,8,0,0,0,0,0,1
388,8.523548,47.371666,8.525782,47.365194,1174,739,-7,6,4,0,6,0,1,0,0,0,2,0,1
389,8.52174,47.365272,8.541251,47.378982,510,2117,7,12,24,0,15,0,3,0,0,0,2,0,1
390,8.536068,47.377502,8.530437,47.37271,329,681,-5,4,15,0,6,1,2,1,0,0,0,0,1
391,8.544935,47.366752,8.528074,47.393309,2771,3214,-22,4,6,0,14,0,1,0,0,0,1,0,1
392,8.541541,47.413733,8.534974,47.402164,589,1378,-24,3,13,1,9,0,0,0,0,0,1,0,1
393,8.52689,47.3767,8.516676,47.375819,404,775,1,9,7,0,18,6,3,1,0,0,1,0,1
394,8.518982,47.386741,8.528074,47.393309,1351,1001,-24,10,6,0,20,0,1,0,0,0,1,0,1
395,8.523306,47.368939,8.544935,47.366752,744,1647,7,9,4,0,11,5,1,2,0,0,5,0,1
396,8.506823,47.407812,8.499265,47.401852,164,873,61,2,6,1,19,1,6,3,0,0,6,0,1
397,8.536101,47.371083,8.523306,47.368939,441,993,-8,4,9,0,21,0,1,0,0,0,0,0,1
398,8.537816,47.413514,8.534974,47.402164,1124,1280,-26,9,7,1,18,0,0,0,0,0,1,0,1
399,8.542146,47.387698,8.528647,47.382083,614,1193,56,6,4,1,11,1,2,0,0,0,1,0,1
400,8.528647,47.382083,8.52174,47.365272,719,1940,-8,12,9,0,12,0,1,0,0,0,0,0,1
401,8.596202,47.397885,8.604951,47.404646,870,999,5,11,33,0,14,0,0,0,0,0,1,0,1
402,8.562033,47.430911,8.56635,47.43326,147,417,3,3,9,0,22,0,1,0,0,0,0,0,1
403,8.515633,47.379584,8.536068,47.377502,277,1556,6,3,2,1,8,1,8,0,0,0,0,0,1
404,8.546464,47.403822,8.555639,47.416873,754,1607,41,6,6,1,15,0,1,0,0,0,0,0,1
405,8.523722,47.3899,8.527138,47.387531,188,368,-1,5,20,0,16,0,1,0,0,0,0,0,1
406,8.515558,47.371868,8.535401,47.375864,654,1559,6,5,19,1,6,1,1,0,0,0,1,0,1
407,8.514138,47.374206,8.544935,47.366752,1796,2463,12,5,6,0,11,5,1,2,0,0,5,0,1
408,8.52689,47.3767,8.523818,47.377148,177,237,-1,7,30,0,14,2,2,0,0,0,0,0,1
409,8.557088,47.358557,8.516676,47.375819,1564,3598,8,2,32,0,16,6,3,1,0,0,1,0,1
410,8.51817,47.391784,8.523549,47.392347,430,410,0,10,30,0,15,0,2,0,0,0,1,0,1
411,8.518143,47.363148,8.514176,47.366371,1705,467,-9,6,4,1,16,0,0,0,0,0,1,0,1
412,8.535119,47.355189,8.52306,47.359872,1355,1047,-17,2,6,1,19,0,0,0,0,0,2,0,1
413,8.545296,47.409962,8.546464,47.403822,497,688,-20,11,15,0,20,0,1,0,0,0,0,0,1
414,8.515252,47.381915,8.514176,47.366371,1067,1730,-21,4,7,0,15,0,0,0,0,0,1,0,1
415,8.512381,47.393409,8.527138,47.387531,1465,1289,-7,4,4,0,16,0,1,0,0,0,0,0,1
416,8.535401,47.375864,8.552717,47.359978,863,2196,-2,7,6,1,18,1,2,1,0,0,1,0,1
417,8.50373,47.396172,8.499265,47.401852,181,715,-64,4,17,0,9,1,6,3,0,0,6,0,1
418,8.572126,47.403999,8.541251,47.378982,1878,3625,27,10,9,0,14,0,3,0,0,0,2,0,1
419,8.49038,47.381591,8.488108,47.391366,296,1100,11,8,4,0,14,1,1,0,0,0,3,0,1
420,8.543447,47.375933,8.506823,47.407812,4674,4491,-116,2,7,0,18,4,2,0,0,0,1,1,1
421,8.518982,47.386741,8.520482,47.37209,1984,1633,-9,6,20,0,15,0,2,0,0,0,0,0,1
422,8.530615,47.36479,8.525782,47.365194,137,367,-5,1,4,1,7,0,1,0,0,0,2,0,1
423,8.52714,47.372329,8.525782,47.365194,525,800,-8,10,19,0,9,0,1,0,0,0,2,0,1
424,8.530437,47.37271,8.523818,47.377148,277,701,-1,13,30,0,18,2,2,0,0,0,0,0,1
425,8.538067,47.415721,8.506823,47.407812,1230,2510,-85,14,15,0,16,4,2,0,0,0,1,1,1
426,8.510418,47.381356,8.497982,47.381447,748,936,0,12,32,0,16,0,0,0,0,0,1,0,1
427,8.536068,47.377502,8.528796,47.383858,403,894,-2,5,19,0,19,6,0,0,0,0,1,0,1
428,8.512381,47.393409,8.531836,47.378548,1436,2208,-2,4,7,1,11,0,0,0,0,0,1,1,1
429,8.55033,47.407098,8.543768,47.411057,162,662,-2,11,6,0,16,1,2,0,1,0,4,0,1
430,8.531836,47.378548,8.523306,47.368939,583,1247,-12,7,4,1,19,0,1,0,0,0,0,0,1
431,8.518432,47.369549,8.539046,47.368064,904,1561,1,4,30,0,7,0,1,0,0,0,1,0,1
432,8.515633,47.379584,8.536068,47.377502,682,1556,6,1,0,0,6,1,8,0,0,0,0,0,1
433,8.535718,47.359675,8.549852,47.35594,213,1143,-1,6,17,0,16,0,0,0,0,1,0,0,1
434,8.520482,47.37209,8.520168,47.378556,318,719,7,5,17,1,8,0,1,0,1,0,0,0,1
435,8.519782,47.37497,8.510488,47.377153,377,741,2,11,15,0,15,1,2,0,0,0,0,0,1
436,8.523306,47.368939,8.510488,47.377153,815,1329,4,11,11,1,16,1,2,0,0,0,0,0,1
437,8.548562,47.36691,8.539046,47.368064,738,728,-5,10,7,0,7,0,1,0,0,0,1,0,1
438,8.534227,47.360004,8.537971,47.364871,436,610,-2,8,7,1,17,4,2,0,0,1,0,0,1
439,8.52689,47.3767,8.531935,47.384918,526,990,0,5,22,0,18,0,5,0,0,0,4,0,1
440,8.536068,47.377502,8.520168,47.378556,523,1203,-1,11,11,1,16,0,1,0,1,0,0,0,1
441,8.510405,47.389934,8.518982,47.386741,333,737,-4,8,6,1,15,2,1,0,0,0,3,0,1
442,8.520449,47.388151,8.545505,47.373675,1209,2480,-15,4,7,0,1,3,2,0,0,0,0,0,1
443,8.518143,47.363148,8.528647,47.382083,858,2249,15,3,11,1,8,1,2,0,0,0,1,0,1
444,8.557088,47.358557,8.533736,47.366904,725,1989,2,3,11,1,8,1,3,0,0,0,2,0,1
445,8.523722,47.3899,8.510418,47.381356,539,1381,-2,4,22,1,23,0,3,0,0,0,0,0,1
446,8.525782,47.365194,8.486284,47.387685,1576,3886,16,2,7,1,12,0,2,0,1,0,1,0,1
447,8.536068,47.377502,8.510788,47.362209,5388,2553,-24,0,4,0,9,0,0,0,0,0,1,0,1
448,8.515252,47.381915,8.52689,47.3767,4713,1051,-2,10,28,0,0,7,4,0,1,0,2,0,1
449,8.516676,47.375819,8.520449,47.388151,7017,1400,8,8,2,0,10,3,3,0,0,0,0,0,1
450,8.52689,47.3767,8.536101,47.371083,2032,933,5,2,4,1,11,3,0,0,0,0,0,0,1
451,8.55845,47.43117,8.56635,47.43326,336,638,3,2,6,0,7,0,0,0,0,0,1,0,1
452,8.523722,47.3899,8.528647,47.382083,489,945,0,8,9,0,19,1,2,0,0,0,1,0,1
453,8.536068,47.377502,8.520168,47.378556,130,1203,-1,5,4,1,17,0,1,0,1,0,0,0,1
454,8.523549,47.392347,8.493822,47.398555,2008,2342,6,9,11,0,12,0,1,0,0,0,3,0,1
455,8.518143,47.363148,8.536068,47.377502,1670,2090,15,4,6,1,13,1,8,0,0,0,0,0,1
456,8.537971,47.364871,8.523306,47.368939,927,1193,-4,5,15,1,18,0,1,0,0,0,0,0,1
457,8.515252,47.381915,8.525782,47.365194,949,2021,-9,5,22,1,9,0,1,0,0,0,2,0,1
458,8.530437,47.37271,8.536101,47.371083,769,463,5,4,7,1,11,3,0,0,0,0,0,0,1
459,8.514138,47.374206,8.516692,47.389777,1058,1742,17,10,7,0,7,0,1,0,2,0,1,0,1
460,8.507056,47.371455,8.536068,47.377502,760,2286,12,0,4,1,6,1,8,0,0,0,0,0,1
461,8.536101,47.371083,8.528074,47.393309,4234,2544,-23,2,19,0,11,0,1,0,0,0,1,0,1
462,8.533314,47.37311,8.541239,47.375991,1752,677,-3,10,7,0,7,6,2,0,0,0,0,0,1
463,8.498196,47.385919,8.488108,47.391366,387,971,8,6,4,1,17,1,1,0,0,0,3,0,1
464,8.537729,47.379719,8.544935,47.366752,835,1541,2,12,26,0,14,5,1,2,0,0,5,0,1
465,8.514841,47.370238,8.486002,47.396401,1487,3630,31,2,13,0,18,0,0,0,0,0,1,0,1
466,8.510405,47.389934,8.520168,47.378556,3877,1463,-6,5,4,1,17,0,1,0,1,0,0,0,1
467,8.528049,47.347701,8.53001,47.372475,525,2759,19,4,15,0,7,3,1,1,0,0,0,0,1
468,8.505698,47.391796,8.491061,47.392336,485,1103,4,4,4,0,16,0,0,0,0,0,1,0,1
469,8.536101,47.371083,8.516692,47.389777,808,2541,4,5,22,0,15,0,1,0,2,0,1,0,1
470,8.557088,47.358557,8.533736,47.366904,883,1989,2,2,6,0,7,1,3,0,0,0,2,0,1
471,8.528074,47.393309,8.541251,47.378982,608,1877,22,2,6,1,19,0,3,0,0,0,2,0,1
472,8.514841,47.370238,8.52306,47.359872,732,1308,7,5,22,0,15,0,0,0,0,0,2,0,1
473,8.486284,47.387685,8.520371,47.358664,1212,4123,-20,9,19,0,10,1,0,0,0,0,0,0,1
474,8.531836,47.378548,8.543447,47.375933,591,921,-5,6,9,0,18,20,2,0,0,0,2,0,1
475,8.525782,47.365194,8.515633,47.379584,849,1773,6,7,11,0,17,0,3,1,0,0,0,0,1
476,8.536068,47.377502,8.52174,47.365272,3431,1736,-8,2,4,0,9,0,1,0,0,0,0,0,1
477,8.519782,47.37497,8.512381,47.393409,574,2125,12,4,4,0,17,1,0,0,0,0,1,0,1
478,8.531836,47.378548,8.497982,47.381447,987,2569,-6,4,7,0,15,0,0,0,0,0,1,0,1
479,8.520371,47.358664,8.530615,47.36479,1016,1029,9,4,6,1,12,3,6,0,0,0,4,0,1
480,8.506823,47.407812,8.488108,47.391366,1224,2308,127,7,22,0,11,1,1,0,0,0,3,0,1
481,8.523818,47.377148,8.530615,47.36479,6484,1466,-1,11,19,0,12,3,6,0,0,0,4,0,1
482,8.520482,47.37209,8.528553,47.37423,400,653,-1,9,7,0,12,3,3,0,0,0,1,0,1
483,8.530437,47.37271,8.560587,47.350578,1036,3349,9,5,28,1,20,0,0,0,0,0,4,0,1
484,8.531836,47.378548,8.528647,47.382083,560,461,-4,5,11,0,22,1,2,0,0,0,1,0,1
485,8.523722,47.3899,8.515252,47.381915,215,1093,-3,8,19,1,22,1,0,0,0,0,3,0,1
486,8.508131,47.420757,8.528796,47.383858,3296,4388,45,13,33,0,7,6,0,0,0,0,1,0,1
487,8.537729,47.379719,8.514605,47.389862,724,2074,8,11,11,0,5,0,2,0,0,0,1,0,1
488,8.560922,47.361907,8.535082,47.345248,2186,2687,37,4,20,0,7,0,1,0,0,0,0,0,1
489,8.494127,47.383639,8.488108,47.391366,285,971,14,6,17,0,16,1,1,0,0,0,3,0,1
490,8.527298,47.370141,8.531836,47.378548,443,995,12,5,26,0,9,0,0,0,0,0,1,1,1
491,8.510418,47.381356,8.518143,47.363148,893,2107,-13,12,7,0,13,1,5,0,0,0,3,0,1
492,8.536068,47.377502,8.536433,47.388689,206,1244,-27,7,11,0,17,0,1,0,0,0,5,0,1
493,8.49163,47.389823,8.496727,47.378521,897,1314,-10,3,0,1,23,0,1,0,0,0,0,0,1
494,8.52689,47.3767,8.516692,47.389777,347,1644,9,2,6,0,7,0,1,0,2,0,1,0,1
495,8.539046,47.368064,8.544935,47.366752,354,467,10,11,11,1,16,5,1,2,0,0,5,0,1
496,8.536068,47.377502,8.527298,47.370141,815,1052,-8,11,11,0,5,0,1,0,0,0,0,0,1
497,8.559534,47.370839,8.541453,47.397293,1587,3241,-24,9,11,0,12,2,1,0,1,0,2,0,1
498,8.520168,47.378556,8.536068,47.377502,888,1203,1,6,35,0,10,1,8,0,0,0,0,0,1
499,8.522117,47.394554,8.528796,47.383858,284,1291,12,10,4,0,19,6,0,0,0,0,1,0,1
500,8.534843,47.362594,8.528796,47.383858,1265,2408,3,14,13,0,15,6,0,0,0,0,1,0,1
501,8.541251,47.378982,8.531935,47.384918,129,963,-4,11,6,0,16,0,5,0,0,0,4,0,1
502,8.547904,47.384902,8.525525,47.361567,1211,3094,63,4,4,0,10,0,3,1,0,0,3,0,1
503,8.544935,47.366752,8.512381,47.393409,940,3846,7,9,11,0,17,1,0,0,0,0,1,0,1
504,8.488108,47.391366,8.533314,47.37311,1126,3963,-15,10,30,0,16,1,1,0,0,0,2,0,1
505,8.527298,47.370141,8.544935,47.366752,779,1381,7,4,7,0,13,5,1,2,0,0,5,0,1
506,8.523548,47.371666,8.514176,47.366371,575,919,-19,4,9,0,3,0,0,0,0,0,0,0,1
507,8.527138,47.387531,8.520168,47.378556,703,1128,0,5,26,0,8,0,1,0,1,0,0,0,1
508,8.536433,47.388689,8.523818,47.377148,1253,1597,21,11,30,0,18,2,2,0,0,0,0,0,1
509,8.514841,47.370238,8.52306,47.359872,493,1308,7,9,17,0,12,0,0,0,0,0,2,0,1
510,8.510788,47.362209,8.518432,47.369549,558,999,12,2,19,0,11,0,0,0,0,0,2,0,1
511,8.514605,47.389862,8.541251,47.378982,1176,2343,-6,3,6,0,10,0,3,0,0,0,2,0,1
512,8.499265,47.401852,8.506823,47.407812,924,873,-61,9,11,0,12,4,2,0,0,0,1,1,1
513,8.496511,47.375247,8.514176,47.366371,189,1656,-18,4,22,0,6,0,0,0,0,0,1,0,1
514,8.516692,47.389777,8.560922,47.361907,1731,4549,-39,14,39,0,3,2,1,0,0,0,2,0,1
